ADM0_NAME,pop_2001,pop_1960,pr_2001,tmax_2001,tmin_2001,srad_2001,vap_2001,vs_2001,pr_1960,tmax_1960,tmin_1960,srad_1960,vap_1960,vs_1960,LSTday_2001,LSTnight_2001,LSTday_1960,LSTnight_1960,ab_1960,ag_1960,ab_2001,ag_2001
Malaysia,92217.23782,63884.60485,234.5850609,29.91780816,20.27266381,165.5534537,2.73460354,1.185478723,217.2344842,29.27396165,19.18495853,186.5058366,2.560067497,1.253700031,26.75255299,20.38332316,26.46267709,19.43707603,0.317177642,0.274371495,0.474282202,0.311937808
Malaysia,108241.2036,91332.58699,222.0158539,31.59035036,22.87282387,170.990712,2.953971993,1.294600721,212.0536916,30.91162265,21.84006498,186.3911935,2.775791763,1.465535181,28.76393243,22.00376841,28.37957898,21.48253083,0.616917814,0.350865319,0.764392616,0.360005325
Malaysia,254773.9224,184518.2958,191.900494,31.96993482,22.53705916,169.0781632,2.930096558,1.07713251,180.6392505,31.2886435,21.43925758,188.2701844,2.748019475,1.188162552,28.82696185,22.20413024,28.29536661,21.26558177,0.65931449,0.392618648,0.811655686,0.435370844
Malaysia,176259.4252,130742.8879,268.3368307,30.59329911,20.80539519,167.1989465,2.822836891,1.34047269,248.5230785,29.97220829,19.72206332,188.6056221,2.646899779,1.360825204,28.01858183,20.93812238,27.74296652,20.251704,0.543906377,0.358734725,0.607598794,0.368662967
Malaysia,201461.6333,182536.3711,218.9768706,32.7668619,23.39397789,169.6890041,3.099394703,1.657956736,203.7531585,32.1497701,22.30724482,192.22376,2.913653408,1.642465804,30.159218,22.8729387,30.15517061,22.38017092,0.880544278,0.523044475,0.926735329,0.546729009
Malaysia,90515.29416,77368.41043,226.6652249,29.25625539,20.51092779,187.3771117,2.6774133,1.378206329,216.4487596,28.72410542,19.55275244,197.6762106,2.523515879,1.375211458,25.84696197,19.81592768,25.25599703,18.93461671,0.204664871,0.20341524,0.307364384,0.241900921
Malaysia,170895.5009,125584.3857,229.9898666,32.71298978,23.65558944,181.1420812,3.115824104,1.963446201,218.4758768,32.17775629,22.66164657,197.720416,2.941299051,1.957586785,30.80237197,23.53445121,30.01800535,22.75951175,0.919332186,0.612072499,0.960197334,0.704728325
Malaysia,847136.4521,579464.1113,252.6644428,30.70051959,21.3910787,170.5888784,2.869449238,1.349378065,236.5108561,30.11574757,20.34555184,189.3580079,2.69192227,1.361021043,29.30129117,21.66607383,29.12878417,21.15253711,0.612001819,0.479724188,0.670211494,0.533023592
Malaysia,156943.5372,130933.5597,247.7279201,30.18301201,21.14227436,175.6132285,2.831779099,1.498625496,233.6747223,29.62049297,20.13175564,192.2411819,2.659216195,1.512036842,27.21326494,20.67910683,26.664935,19.88258558,0.418834033,0.300273558,0.543121178,0.347968052
Malaysia,39428.46141,28524.456,267.587345,30.54298851,21.48996467,182.3026612,2.832889413,1.57249103,254.1464948,30.00654582,20.50340436,196.0601243,2.670667513,1.572342135,27.94312668,21.18661083,27.30817263,20.06723369,0.478499171,0.300532788,0.601701236,0.380782164
Malaysia,221307.0208,159463.5846,198.012968,32.43535477,23.71433437,170.4605501,3.122803145,2.009926347,186.1102776,31.86417194,22.67124394,190.9513242,2.943098157,1.984089742,29.92125499,23.16601496,30.0073705,22.62967486,0.883086142,0.549824765,0.925759727,0.625583113
Malaysia,292977.9951,207068.9592,273.2777736,32.06570952,22.9281928,175.6432628,3.0476732,1.988695696,258.3814409,31.51127966,21.91556007,193.2627668,2.871615051,1.983622796,29.33390095,22.60992893,28.88644287,21.73766371,0.707879269,0.448177829,0.811563642,0.553192529
Malaysia,102209.8325,69123.76972,213.8307891,32.69565581,23.52851347,171.8658498,3.100471953,1.651128741,200.8975498,32.10110683,22.46182919,192.5495166,2.917238549,1.637418757,30.04195726,22.89821762,29.67626809,22.48751416,0.882924827,0.498647557,0.924542963,0.540209545
Malaysia,87218.34695,48234.79987,206.9309641,32.15080602,23.47171085,201.6737843,2.99902154,2.115700167,201.0826978,31.70404867,22.59914932,204.7425977,2.855668735,2.073739846,28.10354238,23.44513092,27.08852199,23.22887375,0.73303063,0.495508833,0.84375194,0.641010915
Malaysia,225077.0265,174154.3298,175.4212828,32.32475085,23.60777264,202.2114851,2.97687292,1.785358615,168.0003147,31.87524981,22.72555307,203.3735472,2.83549575,1.762332346,31.21455369,23.22139624,29.47933688,22.81409315,0.89851558,0.683491919,0.950516601,0.771867834
Malaysia,182638.944,121130.125,220.109684,31.80053281,23.74908076,186.8949203,3.053615012,2.125319594,212.2638487,31.29021841,22.78311858,200.446663,2.890557095,2.10486578,29.32680512,23.22447353,29.12973825,22.79831164,0.78944986,0.622736433,0.88798328,0.751018935
Malaysia,170129.6034,85283.78822,212.1702444,32.48032354,23.65294696,184.1991453,3.106000667,1.936093491,202.6884685,31.94341799,22.65943842,198.9380221,2.934394586,1.926318793,31.96693896,23.59051357,31.02557817,22.74049484,0.951704499,0.715110874,0.98182741,0.874021752
Malaysia,357050.3711,234180.4679,227.4395885,32.54129332,23.42145885,185.2102931,3.092373613,1.88148909,217.7265824,32.01357395,22.44204943,198.1625548,2.923686299,1.867697952,33.73612918,23.93441113,32.5197369,23.51084983,0.965666814,0.858616618,0.9741309,0.905278899
Malaysia,252200.0441,180311.606,216.9842372,32.96065595,23.20468069,189.8454448,3.093496159,1.91374794,208.6883211,32.45246097,22.24592701,201.1513341,2.927517701,1.894668433,32.82607081,23.80951866,31.31449141,23.32660497,0.973131921,0.831941575,0.989423259,0.934881745
Malaysia,501294.7226,326149.1522,231.5056347,31.71359341,23.30111257,184.8951993,3.025061249,2.008965038,222.9940914,31.20301079,22.33771214,197.8386369,2.863160378,1.990160265,30.46850754,23.54754783,30.09376251,23.00349626,0.754471772,0.679315258,0.856209997,0.807422628
Malaysia,58156.36567,34582.02696,328.6329875,31.24565004,23.03883219,171.0851352,2.890504906,1.201644718,317.6776182,30.75849227,22.33835881,182.6340051,2.78979017,1.300389317,28.78960181,21.98864252,28.63087591,21.95740781,0.669819579,0.308954681,0.743361403,0.349088104
Malaysia,53668.69893,45357.34103,297.1893852,31.34087186,22.65268844,169.9226819,2.956359286,1.311529014,278.4868989,30.90360292,22.00253424,182.5950564,2.859617085,1.375031866,28.36946429,22.3158309,28.15862855,21.8317749,0.65171006,0.311246142,0.737917016,0.321473714
Malaysia,28514.09114,37081.33098,313.5041544,31.05633916,22.51159368,167.5022528,2.924598402,1.221406216,289.1718266,30.65431217,21.97867845,182.6361946,2.844672469,1.250398447,28.76372328,22.12639776,28.95698776,22.17485529,0.664108487,0.342976172,0.726082521,0.304792894
Malaysia,32848.99007,14775.57817,297.124625,31.23551019,22.68605739,166.6470759,3.055702468,1.842005309,274.1707984,30.83803962,22.12178263,182.2742878,2.968055914,1.88637001,29.02955464,22.38220226,28.20396662,22.57455585,0.837858217,0.495878871,0.885870465,0.430238254
Malaysia,31763.07139,33096.43358,295.4873334,31.06856914,22.30264295,168.9236919,2.868917362,0.980350641,275.9293696,30.64406856,21.67925652,182.654049,2.778466245,1.030287769,27.93130466,21.89740823,28.26978311,21.56535037,0.505582149,0.21937834,0.589235926,0.200811678
Malaysia,29239.58085,28624.93603,308.9951851,31.1830758,22.50966855,169.0748526,2.859930524,0.866216789,288.3560705,30.76248057,21.93098743,183.2298123,2.775211927,0.900588963,27.80952533,22.15588062,28.11247533,21.84900106,0.553313372,0.234633615,0.635100606,0.220043783
Malaysia,626665.6307,414564.9785,337.2441018,31.36623681,23.098724,169.8585541,2.957896349,1.486363002,322.73965,30.89405149,22.40862755,181.7626184,2.855278668,1.576808685,29.22255427,22.60274589,29.02242292,22.39732046,0.794563867,0.481195239,0.84177927,0.542266819
Malaysia,24589.67903,17912.72267,311.116493,30.65870165,21.99784707,169.9437734,2.763951808,0.951245407,291.9516492,30.20882539,21.36235563,181.772233,2.674317067,1.001070654,27.0444723,21.79826046,26.98030538,21.22398915,0.364675384,0.196189793,0.423057633,0.203826867
Malaysia,38497.09029,24496.06192,328.8063926,31.27712811,23.2583132,169.7823241,2.970071282,1.578652209,316.3419924,30.79325458,22.57603814,182.3779549,2.869219951,1.68836467,29.03007762,22.26341732,28.70922819,21.88177736,0.769198595,0.394198012,0.826738198,0.390343684
Malaysia,30615.18861,28085.75757,284.6936476,31.34717849,22.57988672,167.2463743,3.03953178,1.590192273,264.3639794,30.93596717,21.9568111,182.3989995,2.945001688,1.642171369,28.91314609,22.29597289,28.47937598,22.44446729,0.837946074,0.46932075,0.876068981,0.393182969
Malaysia,53495.26067,58782.76841,316.8482342,30.99565334,22.7505549,167.9665536,2.936947444,1.315688,292.6011535,30.58143559,22.24567223,182.863171,2.859352998,1.328849517,29.04108277,22.22904983,29.16170768,22.28428191,0.704421766,0.362644143,0.735342881,0.313971664
Malaysia,88013.33079,40342.8955,334.3100646,31.71206197,23.36022573,169.5986071,3.029643346,1.699282157,317.8781253,31.24817422,22.6751904,181.6677002,2.924815484,1.785282277,29.6130146,22.48476213,29.2819279,22.23811691,0.876170361,0.454162993,0.919569355,0.522582766
Malaysia,49913.81537,40611.30011,292.3801894,31.35230002,22.6763288,168.7777928,2.995186576,1.444383477,273.1362355,30.92750724,22.03553126,182.5190326,2.898710304,1.506289253,28.3407362,22.4145215,28.52764422,21.58575959,0.744494609,0.371739262,0.831224326,0.361271584
Malaysia,65703.77688,45432.16952,282.2037465,31.35063754,22.66133258,167.732822,3.051295743,1.700499922,262.4436276,30.93781187,22.03813144,182.6967978,2.955982119,1.756686082,28.26640347,22.8295337,28.40160523,22.85114652,0.882167825,0.560885716,0.896504403,0.493266804
Malaysia,83059.95647,62366.62937,297.5712781,31.54334311,23.10666379,172.464874,2.922470572,1.158635678,285.4349291,31.07709429,22.4205107,182.909768,2.821134765,1.245761972,28.7470705,22.29714639,28.45567452,21.6390421,0.734366968,0.309720956,0.845420884,0.371435686
Malaysia,237773.2054,185165.2036,299.071593,31.3203433,22.55903668,167.112491,2.98969837,1.288769237,276.7468624,30.91601281,21.97803802,182.4126375,2.90232559,1.330891291,29.15128694,22.27398977,28.94506718,22.6225988,0.834987719,0.453426665,0.869870159,0.395501259
Malaysia,46193.60248,35952.5907,307.4086215,31.60151692,23.10232762,171.0433894,2.994148977,1.499987365,292.2308746,31.14817288,22.42578266,182.5516098,2.891152958,1.582375238,28.95144999,22.56958089,28.36340496,22.00595604,0.760275302,0.348584137,0.836408287,0.372337529
Malaysia,20651.70258,21094.0953,329.9578645,30.45397521,21.97431225,168.5558147,2.715105928,0.909056746,307.6607749,30.01704461,21.39835092,182.1876564,2.634109831,0.935199159,26.66244051,21.39647632,26.70381637,21.1317012,0.225548653,0.131994102,0.264588199,0.128781192
Malaysia,74055.21973,58001.38253,298.3691689,31.32322827,22.68609816,170.9989038,2.935179866,1.30201392,281.985401,30.87578078,22.02791361,182.7094911,2.837683268,1.369124199,28.31172792,22.32527952,27.95208024,21.85826719,0.663745784,0.307654585,0.729175374,0.318168123
Malaysia,746742.1532,466081.9581,234.6600666,31.62026036,22.45648744,166.169385,2.907039879,1.369523681,215.4328146,30.95225797,21.32991568,188.1132985,2.720876651,1.397785535,30.64153946,22.57226337,29.87527962,21.79801745,0.625499615,0.535776278,0.749853022,0.661592066
Malaysia,199503.099,116357.6261,247.599452,31.19613616,21.65699211,166.7357886,2.867446896,1.349557108,228.289627,30.53469398,20.53757686,189.0999929,2.684774766,1.382952165,28.84128325,21.71701599,28.19278233,20.91346086,0.582317908,0.383955041,0.664129352,0.401926074
Malaysia,791676.4064,451148.8217,204.0457816,32.14945231,23.58215166,165.273759,3.063811292,1.914492893,187.1596891,31.49728362,22.46866998,187.9749529,2.877642034,1.899662059,32.97922268,24.01874077,31.69092881,23.45146173,0.967951363,0.826875581,0.977585599,0.91061463
Malaysia,255820.8722,193216.8907,198.8215921,31.97318394,23.82157303,167.6143907,3.04297276,1.870933989,183.9811892,31.31144392,22.70697272,189.8455647,2.858785967,1.860347805,30.86078638,23.05103042,29.65785969,22.62001348,0.905684607,0.635074479,0.951094406,0.706035537
Malaysia,210473.8563,127176.3955,222.3727076,32.45748573,23.30759044,168.079631,3.068966317,1.781779,204.3950656,31.80614515,22.18823867,191.1759914,2.88236401,1.772908829,30.34543245,22.89089522,29.75728745,22.29370058,0.866575583,0.562085747,0.914207033,0.597470302
Malaysia,1818725.605,820100.2982,216.5149588,31.98670784,23.24388922,165.2960744,3.012923222,1.532373908,198.85455,31.31287161,22.11187833,187.3907053,2.824246016,1.542083841,35.71868231,24.60145095,34.34498978,23.88430065,0.970504302,0.89695547,0.974847096,0.955489326
Malaysia,102253.6234,124674.922,212.2566831,32.56415702,23.37978963,167.9167264,3.101361019,1.863270367,196.6729137,31.92947111,22.27853669,191.3852583,2.915126685,1.843916807,29.81172708,22.83264319,29.51676069,22.31469448,0.857616391,0.547367855,0.904776642,0.549711913
Malaysia,299466.2711,105220.8003,199.865125,31.87091007,23.79536789,167.0012242,3.007657789,1.607327386,185.5695695,31.18709897,22.66555444,188.4493454,2.82234209,1.619347015,32.3050274,23.55656447,31.35061016,22.87408471,0.944798315,0.697023897,0.96209508,0.776229496
Malaysia,1153464.932,657494.9779,206.4892766,30.94951968,22.10893427,165.7769922,2.835777327,1.248739992,191.4422364,30.26290377,20.97594143,186.7953155,2.654604706,1.295044423,31.01295258,22.44715249,30.12675743,21.61255504,0.586605371,0.528693452,0.686950911,0.598676009
Malaysia,135694.0255,106593.3038,279.8284537,30.3763301,22.97977134,192.9388322,2.914530167,1.789213847,268.0630683,29.82046444,22.05488406,201.0327741,2.760307472,1.773511734,28.71465865,21.56301989,28.60671939,21.02910733,0.579678395,0.433580937,0.680438461,0.480428928
Malaysia,150295.4974,107643.765,278.8521959,30.40828381,22.73355858,178.9723721,2.931605346,1.489897838,263.9742432,29.82265418,21.76337287,192.4062543,2.762237029,1.647915873,28.13675931,21.40634277,27.70915328,21.08436461,0.564310148,0.315970157,0.650971706,0.313815383
Malaysia,71675.68768,56563.76004,276.6012788,29.72187677,22.07221358,183.3228266,2.829892781,1.3935973,262.7946078,29.13907613,21.10757158,195.4459856,2.666484238,1.45990921,26.99111662,21.23514922,26.66678702,20.69992476,0.3738636,0.273570577,0.412686037,0.256862883
Malaysia,168150.9243,115798.5823,269.6004333,30.97704255,22.97801532,174.711565,2.985744707,1.539762254,254.1328254,30.37332609,21.99681233,189.4764349,2.811559532,1.747637485,28.71517783,21.81582098,28.42167955,21.44287461,0.611607373,0.367744617,0.727979953,0.348378296
Malaysia,316140.3372,246039.9851,255.7225635,30.85910007,23.95297974,189.3746718,3.051442057,1.972618795,249.6784096,30.29547869,23.0234318,198.7641458,2.887401252,2.025319501,30.55742815,22.34194991,29.89833354,22.36517081,0.899568695,0.630415381,0.949509563,0.710624877
Malaysia,94866.73494,66197.5163,295.0350663,30.9854887,23.85324823,185.1334718,3.064146637,1.949427307,282.9702236,30.41357048,22.90898223,196.4227923,2.896503341,2.062442037,29.98431922,22.22797699,29.3836683,22.21684501,0.870010513,0.551371243,0.932391115,0.581530792
Malaysia,53459.78448,42295.29092,286.4476799,30.66660448,23.5043405,190.7385639,2.990528788,1.864560269,275.6064328,30.10150716,22.57373052,199.7457734,2.8290471,1.886679142,29.49543876,21.92578848,29.35018309,21.62643328,0.71323159,0.433715737,0.821480059,0.465592075
Malaysia,65589.99599,32880.1273,295.1462774,30.84427036,24.10799498,206.6672857,2.881593015,1.90978673,270.1177629,30.32941847,23.73695287,209.730295,2.838157159,1.851480601,29.10558144,21.95441713,29.06445823,21.70274077,0.708081482,0.435043403,0.776573245,0.452389524
Malaysia,178667.7068,91495.11751,183.4883225,28.87930608,21.68888588,200.9723287,2.481815717,1.377727723,165.6057845,28.38880542,21.29796778,202.7882006,2.443476713,1.293374064,26.42988912,19.41254907,26.61004439,18.61207776,0.32031316,0.271552442,0.475037921,0.323470003
Malaysia,205658.3619,91555.76843,218.5964209,30.47006574,23.03055768,202.4016731,2.752869278,1.323176524,198.9221291,30.04970413,22.53462602,202.8944115,2.706235514,1.24135645,27.11546137,21.31471284,27.44224465,20.97912651,0.486559063,0.27173761,0.551386051,0.264415115
Malaysia,97376.84476,54757.36224,214.244167,29.25578389,21.71143017,201.2084065,2.671975123,2.018484942,194.0502795,28.76683886,21.31795892,205.7056142,2.632747758,2.010609985,27.36039666,20.60048058,27.93133925,19.8275794,0.58626036,0.449214734,0.690141594,0.499242727
Malaysia,462850.5034,232211.6094,227.6699168,30.61539629,23.12236019,203.8085802,2.827315678,2.145642077,209.9486497,30.10451965,22.76611556,207.6545563,2.787543509,2.094947864,30.08730974,22.40176223,30.38276296,21.9721009,0.679712035,0.608294554,0.803490008,0.71796819
Malaysia,68327.13464,32606.24286,223.9721342,29.73240377,22.14841235,200.4337634,2.701832681,1.884440644,202.0485583,29.25484991,21.72288479,205.1784045,2.660901715,1.888284387,26.88965653,20.45155048,27.21546093,19.87843009,0.384237111,0.311493473,0.507652408,0.375335665
Malaysia,20823.37152,10614.45415,314.3730757,31.2541348,24.73190939,207.3489528,2.9949377,2.15928786,291.6695345,30.74704927,24.37780677,211.0863634,2.952009992,2.119389029,29.1282124,22.81145741,29.03798763,22.37937447,0.870153479,0.530841032,0.946662472,0.586684724
Malaysia,75560.17308,32214.81938,208.5863767,31.44661973,23.89218636,202.0543143,3.010186428,2.085562101,190.405416,31.00226535,23.47028925,208.6242352,2.969532349,2.198320018,28.08849777,22.96920871,28.58282022,22.90852194,0.835519492,0.497238822,0.906306167,0.537664716
Malaysia,108602.6798,52414.15242,263.1260718,30.98355021,23.40510045,201.6210099,2.870238329,1.671038109,240.1674496,30.54451512,22.92798985,204.8613775,2.825562105,1.628115566,27.89955779,21.67755153,28.23127066,21.24667369,0.627552992,0.324052338,0.707908904,0.338668297
Malaysia,240461.217,119825.4272,186.7681338,30.58556159,23.06997644,201.3971003,2.856156217,1.644653259,170.0915718,30.19309103,22.53475244,200.5839617,2.805255315,1.549014729,27.45649315,21.7970469,27.72393781,21.05898921,0.508861201,0.302350786,0.63850047,0.382581248
Malaysia,117818.4747,57504.31806,216.7901099,30.04929509,22.82574371,204.7953534,2.737467599,1.98244713,198.8629044,29.53293437,22.47426549,207.9819148,2.698349235,1.924181651,27.86401113,21.17238584,27.88840582,20.74336296,0.558577592,0.400895052,0.675015989,0.503919066
Malaysia,137489.193,74064.92078,206.8764409,29.22626303,21.78775146,202.4792749,2.621320534,2.027241841,189.7404726,28.70920995,21.43230173,205.9146288,2.583596705,1.967276223,27.29570635,20.52498995,27.40959316,20.03431431,0.426762214,0.39119124,0.564120943,0.498964665
Malaysia,32086.77191,17369.02433,228.8120108,28.6294488,21.50241777,198.422383,2.417551633,1.211038925,205.4639315,28.16221418,21.06331818,199.5905995,2.376081314,1.108261039,24.80060489,19.26070067,25.34747334,18.93313896,0.173550838,0.180852876,0.205767451,0.161450289
Malaysia,38981.53925,17656.45559,242.7267612,31.32370326,23.71827872,200.9431535,2.968784964,2.03731185,220.0618797,30.87737584,23.27593002,206.5465463,2.927810075,2.082299116,28.31249857,22.42790967,28.75831477,22.04852781,0.724161911,0.393273918,0.835680475,0.437631005
Malaysia,88603.42954,42749.61294,219.5170731,27.99646754,20.48933443,199.1823255,2.416798429,1.446626236,198.6106188,27.51709023,20.0705024,202.1904195,2.379090235,1.391929206,24.93091074,18.29761381,24.85874153,17.78907,0.21044084,0.201575666,0.330055083,0.249307497
Malaysia,385361.091,185566.31,234.7668924,31.34726026,23.76128806,200.546073,3.00223948,1.919466131,218.0953792,30.96546152,23.22070861,202.3746588,2.954329238,1.865642349,28.5396998,22.80686918,29.01999935,22.48081468,0.867813019,0.501280721,0.935903469,0.592693008
Malaysia,109836.8578,32902.70097,183.0551194,31.05564994,23.56834013,201.7009799,2.994441957,2.057491702,165.204432,30.65738059,23.03652272,200.7104803,2.93949247,1.866316053,28.05284444,23.04783933,28.05163004,22.33377691,0.792027491,0.466369826,0.891619171,0.603861652
Malaysia,38222.84924,18408.12005,237.9184868,26.36290912,19.38151192,194.1654906,2.260454316,1.67885863,215.4542352,25.87227181,18.97086852,197.1601664,2.219212614,1.609389956,24.23917635,17.56150297,24.51059988,17.21902742,0.292049971,0.265270613,0.346942679,0.283436761
Malaysia,39807.49063,18736.90754,198.950878,26.45104973,19.04136612,197.2272532,2.246992477,1.683751194,180.9176673,25.94909835,18.65715128,199.9606914,2.212140585,1.615340345,23.8264178,16.95184489,23.91583488,15.95456531,0.224124464,0.252367937,0.31591262,0.306750402
Malaysia,421477.5217,206481.5227,197.8447124,30.48073732,23.13606565,200.9439993,2.818230536,1.713376671,178.2967545,30.05122906,22.6249854,200.6406398,2.76790114,1.587912305,27.70919888,21.83875567,27.61726356,21.1263355,0.523189611,0.336509225,0.66347616,0.440183114
Malaysia,53590.29974,28229.53264,204.5045885,28.00617425,21.01337696,198.2647242,2.397523849,1.441297229,184.3974026,27.5132585,20.60891478,200.4026419,2.357020044,1.357746518,25.34603247,19.07397052,25.57133932,18.66442132,0.25661706,0.256074288,0.359771548,0.298555539
Malaysia,135138.9565,71000.55648,220.5516751,29.60710976,22.09764236,203.2159553,2.682714473,1.971939942,201.254594,29.10268575,21.72581234,207.1091226,2.643956523,1.92619956,27.46444501,20.7025361,27.84222279,19.96987765,0.480702094,0.404388176,0.613905603,0.484190608
Malaysia,38306.16564,15844.3137,339.9964678,28.67633115,21.12605539,171.4265557,2.451896302,1.116671663,313.2971682,28.21273848,20.60839802,184.1948276,2.386000323,1.097138119,25.29950943,19.95200139,25.58349555,19.02451158,0.215886898,0.196706684,0.224618959,0.173175451
Malaysia,186610.5916,110691.0723,302.1554946,30.95088304,23.40924738,173.6212341,2.909856049,1.262684643,282.6565041,30.51635507,22.94099477,186.6518402,2.838761493,1.249894874,28.77425319,22.4707918,28.88402017,22.19352139,0.737303781,0.340132317,0.813074082,0.347911595
Malaysia,53682.82212,62945.83844,353.9421742,29.93197556,21.95460327,169.1850566,2.643266047,0.987590081,327.7797203,29.4724882,21.40073928,182.9984114,2.567485775,0.98913952,25.95642407,21.20009326,26.08248255,20.58948734,0.234803171,0.145952754,0.27280929,0.135633921
Malaysia,37313.72759,28241.58632,275.0087056,27.78864194,20.91830831,195.2888299,2.426385815,1.617355785,250.5004136,27.29959296,20.49869936,199.3655269,2.381337708,1.564246009,25.51416027,19.02069843,25.661445,18.43620885,0.335016133,0.280942223,0.390655021,0.287945324
Malaysia,41027.54115,28006.79518,306.3713543,29.30181959,22.41553205,194.4495844,2.600783104,1.367680652,281.6049353,28.82809322,21.97744523,200.0767832,2.549665723,1.331358588,26.70134356,20.5916319,26.86332161,20.09709538,0.398708499,0.23908542,0.441815097,0.231588406
Malaysia,58568.18721,73538.78254,307.2067765,29.24253884,22.02193282,182.8877725,2.5491626,1.190545967,282.3893037,28.7931612,21.55014056,191.5038299,2.491139149,1.152726872,26.15778001,20.21535412,26.41393614,19.82367891,0.366581493,0.215253665,0.390141803,0.194473437
Malaysia,288934.1436,172732.7577,285.5506272,31.10007308,23.72942586,181.6909736,2.968309368,1.593241301,267.4692982,30.68672226,23.26959852,192.1615315,2.900713258,1.572037189,29.28776059,22.29534788,29.40659885,22.18585774,0.828501639,0.441469111,0.909957641,0.429679258
Malaysia,29699.19676,12224.9948,316.2169011,30.80789067,22.88979013,169.4743235,2.861263716,1.069939437,294.8866788,30.37606365,22.38895946,183.9339915,2.785942942,1.072084894,27.90256838,22.31773906,27.81645054,21.86107911,0.552204933,0.222545428,0.633724165,0.232555622
Malaysia,76648.85591,56732.8221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.62725054,23.90833289,29.52044906,23.98856829,NA,NA,NA,NA
Singapore,598933.8162,384616.6961,203.3550651,31.37783941,23.89721094,177.2374323,3.105357457,1.900842708,194.1305047,30.74482893,22.98384612,186.1483941,2.93271181,2.038613609,32.53025587,24.8165524,33.12942405,23.9760624,0.976347699,0.920119412,0.977305788,0.916130552
Singapore,263273.8238,240006.25,205.4300791,31.55634957,23.677262,176.0359662,3.112998255,1.934139675,195.3102581,30.93428765,22.77283395,185.1271515,2.940229683,2.061645817,34.76807133,25.18983351,34.67712322,24.90667775,0.963610032,0.848707129,0.957810938,0.826305108
Singapore,262121.5162,256236.7889,208.0449691,31.37030658,23.83692593,176.195677,3.099571934,1.894911317,197.7212235,30.75006675,22.93795443,185.0184959,2.927986515,2.025053699,32.76829173,25.20707291,33.52528809,24.67787372,0.980022984,0.93642113,0.979311716,0.936291354
Singapore,58880.14391,54067.20542,205.6108333,31.32030128,24.01340385,175.9547436,3.110696538,1.964232692,196.1809256,30.68876173,23.10331457,184.7417292,2.938068887,2.100661351,35.48542859,25.55794632,36.64285745,25.36078351,0.992292867,0.98766848,0.990808752,0.986010357
Singapore,570009.5785,548506.2284,202.0094546,31.17871387,24.07426434,178.2746055,3.113541428,1.915914713,192.5080204,30.55533586,23.17492507,186.7209931,2.941723598,2.05438668,33.07889226,25.04434745,33.60405067,24.80550888,0.954913668,0.851566044,0.944195092,0.811160263
Singapore,567946.9478,502854.1321,202.9011345,31.22717118,24.08443624,177.6233047,3.105574669,1.882300201,193.2329709,30.60261509,23.18240327,186.2330659,2.933763062,2.018584754,35.0678449,25.41433146,35.61831963,25.03881908,0.98359692,0.945570647,0.98132333,0.933991823
Singapore,74612.60555,73991.82187,209.4715686,31.3172402,23.92885294,175.107201,3.102191667,1.90769902,199.2193448,30.69579866,23.0284792,183.863912,2.930394524,2.041402439,34.7896688,25.7390911,36.27039892,25.33558798,0.992500425,0.989535586,0.990679596,0.986043894
Singapore,1100802.491,704446.2076,200.9257211,31.57057435,23.65532108,177.5674401,3.102314297,1.858768569,191.8725477,30.9341232,22.73731122,186.7948865,2.929216006,1.993667536,31.21607013,24.3207987,31.49368581,23.54425795,0.936251746,0.757043865,0.928443736,0.71816719
Singapore,219111.9576,204131.3321,209.6568573,31.43291076,23.80681005,176.1703762,3.111437972,1.987417173,198.8796616,30.82003514,22.9121618,185.0006637,2.939512965,2.113841834,32.98426959,25.33296464,33.50674613,24.86536611,0.987651082,0.960648704,0.985621505,0.953096369
Cambodia,11630.82455,14861.17023,125.1104661,31.92832033,24.20199958,213.6068586,2.844733437,28.44733437,123.4718365,31.37218035,23.48547801,210.6241312,2.743472524,27.43472524,33.3813752,23.26013497,31.76452315,22.06734097,0.981224485,0.7320028,0.98129013,0.818853692
Cambodia,14966.26291,4806.568719,258.653125,31.80493873,24.66470588,206.4299265,3.006366912,30.06366912,257.688576,31.31421868,23.96707616,204.8375568,2.898279262,28.98279262,30.40836857,23.53266582,30.09144893,23.05855857,0.988491677,0.85130958,0.992921096,0.971202561
Cambodia,8818.601178,5501.605865,149.9157038,32.65760691,22.99411945,223.0622506,2.78028691,27.8028691,152.75941,32.05212629,22.28726035,217.9540056,2.682812688,26.82812688,33.0063043,23.36366395,30.31926346,21.735057,0.972683412,0.661384118,0.977958646,0.625582243
Cambodia,6338.919954,4478.265769,135.4961281,32.36874191,23.70165887,230.61781,2.829628915,28.29628915,136.9302586,31.74611185,22.96796976,225.9828368,2.735266917,27.35266917,30.54644218,23.76224351,29.18812866,23.82462813,0.926544511,0.598114885,0.958159901,0.630907185
Cambodia,21245.9074,14380.11392,180.2390956,31.96642844,22.72974919,219.2478488,2.748903164,27.48903164,180.7369246,31.36408195,22.04536807,214.4094919,2.651159565,26.51159565,33.06278213,22.60710833,31.07610112,21.16344717,0.933333831,0.600960848,0.976827821,0.701749334
Cambodia,3621.604469,718.2153932,103.2189671,32.77711383,23.96689258,221.6851949,2.839642892,28.39642892,102.4315878,32.21256128,23.23169723,216.9525782,2.740775197,27.40775197,33.06495444,23.56482874,32.52776139,23.19610831,0.978250675,0.835905746,0.981378748,0.699065273
